src_rep_id,dst_rep_id,dtw_cost,dtw_steps,dtw_cost_per_step,dtw_status,dtw_error,dist_km,source,sim
331,336,259.18457317707447,80,3.2398071647134308,OK,,2.744189327855167,radius,2.3543905380937247e-06
331,335,255.9777162274004,80,3.199721452842505,OK,,4.937668395776808,radius,2.763850307717579e-06
331,332,262.289790984118,80,3.278622387301475,OK,,1.394717867687694,quadrant+radius,2.015809816606523e-06
331,431,265.69479114614296,80,3.321184889326787,OK,,5.929418410313003,quadrant,1.7002426916330786e-06
331,339,282.97240581113596,80,3.5371550726391994,OK,,1.265306060280141,quadrant+radius,7.166915454192945e-07
332,338,252.1521715105213,80,3.1519021438815162,OK,,1.4556607499552932,radius,3.3464563581753163e-06
332,337,258.8982557454971,80,3.236228196818714,OK,,3.30432834807057,radius,2.3883381054129414e-06
332,333,260.59355002060187,80,3.2574193752575233,OK,,2.4162205059946933,radius,2.194234101496543e-06
332,335,260.969320261183,80,3.2621165032647874,OK,,3.9979870612517434,quadrant+radius,2.153392584792023e-06
332,336,273.33102232234893,80,3.4166377790293616,OK,,3.4217458660410576,radius,1.1606259154108258e-06
333,338,265.4869034207618,80,3.318586292759522,OK,,1.5735779756145116,quadrant+radius,1.7180078398774491e-06
333,337,271.5741402587002,80,3.3946767532337523,OK,,2.9344326488333365,quadrant+radius,1.2671921471241444e-06
333,335,272.3983065306562,80,3.4049788316332026,OK,,3.6651930216649915,radius,1.2160345931232343e-06
335,338,254.33792121254265,80,3.179224015156783,OK,,4.553854502533495,radius,3.0000066260144146e-06
335,336,261.42466087109824,80,3.267808260888728,OK,,4.552554336773992,radius,2.1049201110299233e-06
335,339,283.26342469695095,80,3.540792808711887,OK,,3.709995870906793,radius,7.063385125405516e-07
336,339,274.95620920287865,80,3.4369526150359833,OK,,2.7668410468734366,radius,1.0700443517199517e-06
336,337,260.1068522525777,80,3.2513356531572213,OK,,2.756321935010774,quadrant+radius,2.248285544040829e-06
336,338,263.62724644735283,80,3.2953405805919105,OK,,2.2401003826684294,radius,1.8854155274957016e-06
337,432,263.5965675993115,80,3.294957094991394,OK,,4.807031550149977,quadrant,1.8883098656253059e-06
337,338,250.95310467405687,80,3.136913808425711,OK,,2.0068455786888504,quadrant+radius,3.553223871714377e-06
337,431,267.60573158077455,80,3.345071644759682,OK,,5.427065304688189,quadrant,1.5453091368729246e-06
337,339,282.63787528398285,80,3.5329734410497857,OK,,3.0562927275865768,radius,7.287801235639957e-07
338,339,287.95318230693596,80,3.5994147788366995,OK,,1.058721305959989,quadrant,5.586966842004902e-07
340,349,272.60116116588705,80,3.407514514573588,OK,,11.62473265962747,quadrant,1.203763019276347e-06
340,353,276.9444713903971,80,3.4618058923799637,OK,,27.53705750664245,quadrant,9.687845721646614e-07
340,341,273.31034769236317,80,3.4163793461545398,OK,,11.64496531483711,quadrant,1.1618263113151088e-06
340,347,274.13796282319396,80,3.4267245352899245,OK,,14.891908661091088,quadrant,1.1147302159037188e-06
340,346,279.1133084082871,80,3.4889163551035884,OK,,17.740612864197278,quadrant,8.692236148765761e-07
340,343,305.17276438352974,80,3.8146595547941216,OK,,12.117063969201483,quadrant,2.3618788655900139e-07
340,350,291.5517915497823,80,3.644397394372279,OK,,20.70165662638572,quadrant,4.6669514937946943e-07
340,352,289.9834515029553,80,3.624793143786941,OK,,21.59736627220692,quadrant,5.047651450519368e-07
340,365,280.6997715040709,80,3.5087471438008864,OK,,19.831704284855242,quadrant,8.029378082887452e-07
341,349,263.3477873943111,80,3.291847342428889,OK,,3.63888487603558,quadrant,1.911945267143906e-06
341,347,266.60553115510623,80,3.332569139438828,OK,,7.914142384794915,quadrant,1.6245551106059018e-06
341,366,275.77440863643994,80,3.447180107955499,OK,,7.791206399227478,quadrant,1.0271522077440941e-06
341,343,300.64410384843893,80,3.7580512981054865,OK,,4.59620274995681,radius,2.962076250831497e-07
342,344,257.7489968691228,80,3.2218624608640347,OK,,1.0373340889536276,quadrant,2.5295988035881825e-06
342,352,286.0091249618777,80,3.5751140620234714,OK,,20.52024055043599,quadrant,6.15730636107275e-07
342,354,302.1491870428152,80,3.77686483803519,OK,,20.15778862164326,quadrant,2.747348593628403e-07
343,349,295.5794613124285,80,3.6947432664053563,OK,,0.9989889669897996,quadrant,3.8156940902235497e-07
343,365,305.68901240199,80,3.821112655024875,OK,,8.916344382648484,quadrant,2.30169321117189e-07
343,366,310.23618744802843,80,3.8779523431003553,OK,,7.752775818833363,quadrant,1.8336092248989382e-07
344,354,301.86300189445285,80,3.7732875236806604,OK,,20.102248751203337,quadrant,2.7869437247280256e-07
345,457,280.4692200711217,80,3.505865250889021,OK,,12.155477392671031,quadrant,8.12247286148231e-07
345,351,284.6828466693574,80,3.558535583366967,OK,,16.095270297133155,quadrant,6.579464226581956e-07
345,353,285.5025376037593,80,3.5687817200469913,OK,,10.080164688227976,quadrant,6.315259014833994e-07
345,350,293.8874797752553,80,3.6735934971906916,OK,,14.550463864021571,quadrant,4.152546091719525e-07
345,348,295.3415418711492,80,3.6917692733893652,OK,,14.446265663465343,quadrant,3.861356541659827e-07
345,448,295.70823803531607,80,3.696352975441451,OK,,17.050896892721596,quadrant,3.791204388397198e-07
346,347,268.7634868942074,80,3.3595435861775926,OK,,8.876827442174529,quadrant,1.4583945585324744e-06
346,364,280.660608340498,80,3.508257604256225,OK,,34.06586166819576,quadrant,8.045116279159912e-07
346,352,286.85685530731797,80,3.5857106913414745,OK,,32.210418082542105,quadrant,5.901773421090336e-07
347,361,269.43125915902493,80,3.3678907394878115,OK,,18.63978650067041,quadrant,1.4105047231420756e-06
347,366,279.89696364174193,80,3.498712045521774,OK,,12.51264885209261,quadrant,8.358236575246781e-07
347,364,283.3783338400429,80,3.5422291730005364,OK,,27.126601820763682,quadrant,7.022919108001825e-07
348,448,272.3987292221027,80,3.404984115276284,OK,,22.97518180624296,quadrant,1.2160088930237574e-06
348,354,290.0293829245485,80,3.6253672865568563,OK,,13.996528641326512,quadrant,5.036072461253031e-07
348,351,291.1215539865697,80,3.6390194248321217,OK,,9.698980528546203,quadrant,4.76843401201282e-07
349,366,274.3131403749477,80,3.428914254686846,OK,,7.781917993851711,quadrant,1.1050090657303156e-06
350,351,279.06983104227777,80,3.488372888028472,OK,,2.4284361024957857,quadrant,8.711152478745359e-07
350,353,292.29178115618646,80,3.6536472644523306,OK,,20.670449595943353,quadrant,4.4974321166255495e-07
350,352,297.8199763730034,80,3.7227497046625424,OK,,10.321788758164413,quadrant,3.4113115370071143e-07
351,352,287.0324960160578,80,3.5879062002007225,OK,,8.710902056997032,quadrant,5.850170757625341e-07
352,354,292.78840720011476,80,3.6598550900014346,OK,,6.790467414694545,quadrant,4.3871301588182453e-07
353,457,272.61091407529887,80,3.4076364259412357,OK,,11.402752552149085,quadrant,1.203176152795353e-06
353,365,281.8405628292581,80,3.523007035365726,OK,,29.01600417004142,quadrant,7.584202833324126e-07
353,455,283.6545900479613,80,3.545682375599516,OK,,15.089981673202791,quadrant,6.926579748332129e-07
353,360,293.4020071588593,80,3.6675250894857414,OK,,36.855907089763164,quadrant,4.254576780411487e-07
355,361,274.22752963766726,80,3.4278441204708407,OK,,18.754188575381445,quadrant,1.109749235769709e-06
355,364,276.9534965765403,80,3.461918707206754,OK,,2.4617561163347625,quadrant,9.683474977342077e-07
355,363,279.6437714098547,80,3.4955471426231837,OK,,5.375253909860423,quadrant,8.464721208804354e-07
356,359,279.53271004983833,80,3.494158875622979,OK,,17.387768810529263,quadrant,8.51185713465982e-07
356,470,288.1209246215593,80,3.6015115577694914,OK,,22.72795229703427,quadrant,5.540304260286014e-07
356,369,289.87732227888984,80,3.623466528486123,OK,,3.3182528496728994,quadrant,5.07450781020495e-07
356,362,292.14507661109315,80,3.6518134576386645,OK,,14.77430044108465,quadrant,4.5305430930690927e-07
356,357,296.56007733166086,80,3.7070009666457606,OK,,13.227831038764231,quadrant,3.6331200040997844e-07
356,473,297.41322374108074,80,3.717665296763509,OK,,28.772120706696395,quadrant,3.481399833477023e-07
357,358,268.4093304702689,80,3.3551166308783613,OK,,5.567468226005455,quadrant,1.4844495564027363e-06
357,363,292.79327802238265,80,3.659915975279783,OK,,20.78910087530399,quadrant,4.3860618423495366e-07
357,359,294.60801621551974,80,3.6826002026939966,OK,,11.521251390335149,quadrant,4.0056058407648335e-07
357,367,297.15232732030347,80,3.7144040915037935,OK,,10.947950769199712,quadrant,3.5271115737866534e-07
357,375,303.87442692362345,80,3.798430336545293,OK,,23.839646112053085,quadrant,2.520290832980828e-07
357,369,304.98893869487233,80,3.812361733685904,OK,,11.830507654055847,quadrant,2.383687637820976e-07
358,359,295.8307986715907,80,3.6978849833948835,OK,,9.425435156632739,quadrant,3.7680428072276326e-07
358,375,299.42314529510185,80,3.742789316188773,OK,,19.743367834102838,quadrant,3.148538529238047e-07
358,374,308.2480280405766,80,3.8531003505072077,OK,,16.398905080498587,quadrant,2.0252522261581003e-07
359,376,294.84712316162313,80,3.685589039520289,OK,,27.044460691118168,quadrant,3.9580025556687183e-07
359,374,294.7517838729737,80,3.684397298412171,OK,,22.564814672335014,quadrant,3.9769152553443044e-07
359,486,301.21712176826236,80,3.7652140221032795,OK,,23.057926764963245,quadrant,2.8784143296638213e-07
360,365,286.2264649258272,80,3.57783081157284,OK,,22.37996631041814,quadrant,6.09075717380205e-07
360,469,292.680681173692,80,3.65850851467115,OK,,17.157611035726784,quadrant,4.4108243184453156e-07
360,473,292.7408162398559,80,3.659260202998199,OK,,13.557263580969453,quadrant,4.3975819760389006e-07
360,362,289.7328777837047,80,3.6216609722963087,OK,,23.849494252240753,quadrant,5.111289709845851e-07
360,361,290.0258112550063,80,3.625322640687579,OK,,25.121260445594018,quadrant,5.036971900894271e-07
360,471,299.1616968870364,80,3.739521211087955,OK,,4.614411254095255,quadrant,3.1899677486561254e-07
361,365,269.40966558723983,80,3.3676208198404978,OK,,9.615404105398646,quadrant,1.4120284373044566e-06
361,366,270.36875831655846,80,3.3796094789569806,OK,,6.356352307827741,quadrant,1.345913065897523e-06
361,364,282.6667786752446,80,3.533334733440557,OK,,16.597190780891324,quadrant,7.277276733788978e-07
361,368,298.7715889174693,80,3.734644861468366,OK,,14.362869713963791,quadrant,3.2528001339923046e-07
361,362,299.0263205704548,80,3.737829007130685,OK,,14.59700403138564,quadrant,3.211633295174032e-07
362,368,282.67575794892326,80,3.533446974361541,OK,,1.1577814643176332,quadrant,7.274010234142289e-07
362,369,287.5279209561137,80,3.594099011951421,OK,,13.661094482256365,quadrant,5.707034878996735e-07
362,367,289.03926062684167,80,3.612990757835521,OK,,13.623923288932334,quadrant,5.291663298551488e-07
363,364,277.76385506192884,80,3.4720481882741105,OK,,6.223923728201999,quadrant,9.298963086445002e-07
363,367,285.6290298619494,80,3.5703628732743673,OK,,13.052176625355775,quadrant,6.27544348776093e-07
363,368,288.65000837283355,80,3.6081251046604192,OK,,12.273437670564002,quadrant,5.395661648876674e-07
364,368,289.22657060623897,80,3.6153321325779872,OK,,10.27009310561547,quadrant,5.242335581277237e-07
365,366,265.9833681138556,80,3.3247921014231947,OK,,9.96161697518679,quadrant,1.6758862876123727e-06
367,369,284.50956092979516,80,3.5563695116224396,OK,,3.3391461073912185,quadrant,6.636718267352555e-07
367,368,294.46169408043914,80,3.6807711760054893,OK,,13.635414208211841,quadrant,4.035018743483841e-07
370,384,286.71809001142356,80,3.5839761251427946,OK,,12.113137869595251,quadrant,5.942863871216646e-07
370,481,293.1931349033174,80,3.6649141862914676,OK,,22.152292324463488,quadrant,4.2992427639826004e-07
370,374,293.96279271003687,80,3.6745349088754606,OK,,27.938561143561344,quadrant,4.1369384748991907e-07
370,383,294.93298652643256,80,3.686662331580407,OK,,11.380142060562681,quadrant,3.9410466082119016e-07
371,375,290.15533265463534,80,3.626941658182942,OK,,2.1834666810566623,quadrant,5.004457514725891e-07
371,374,293.55844932281474,80,3.6694806165351843,OK,,2.8253597133767663,quadrant,4.2214268407309697e-07
371,373,294.56193822121236,80,3.6820242277651545,OK,,11.205605445295785,quadrant,4.014844993875611e-07
371,376,306.98651964490347,80,3.837331495561293,OK,,8.858048415863472,quadrant,2.1571106597557884e-07
372,375,280.0689699482433,80,3.5008621243530413,OK,,15.326848273971267,quadrant,8.286661331146397e-07
372,373,282.97660053363114,80,3.537207506670389,OK,,17.510105822889347,quadrant,7.165412450741675e-07
372,377,284.8952063953681,80,3.5611900799421017,OK,,17.70160197055919,quadrant,6.50997314610641e-07
373,377,271.3119608321849,80,3.3913995104023114,OK,,0.39605198581605733,quadrant,1.283913090377483e-06
373,378,278.6531857177149,80,3.483164821471436,OK,,4.567698991669209,quadrant,8.894528968449834e-07
373,379,278.6531857177149,80,3.483164821471436,OK,,4.567698991669209,quadrant+radius,8.894528968449834e-07
373,376,300.9982497581375,80,3.7624781219767187,OK,,6.633193241399006,quadrant,2.9100875395526776e-07
374,375,279.2398654283884,80,3.490498317854855,OK,,4.9088331340396225,radius,8.63740663297428e-07
374,384,298.9574571881786,80,3.736968214852232,OK,,16.216903259873533,quadrant,3.2227105512300374e-07
374,376,308.3549489996574,80,3.8544368624957173,OK,,8.47184553922021,quadrant,2.0144540202193401e-07
375,376,304.2469859660779,80,3.8030873245759738,OK,,10.40140082022279,quadrant,2.4737775446664224e-07
376,378,295.4169281562496,80,3.69271160195312,OK,,3.5687029588586383,quadrant,3.8468292715267955e-07
376,379,295.4169281562496,80,3.69271160195312,OK,,3.5687029588586383,quadrant+radius,3.8468292715267955e-07
376,384,299.2094254486245,80,3.740117818107806,OK,,8.810400622477847,quadrant,3.1823641963222783e-07
377,378,280.68306811153025,80,3.508538351394128,OK,,4.573828516301219,quadrant+radius,8.036086776644926e-07
377,379,280.68306811153025,80,3.508538351394128,OK,,4.573828516301219,radius,8.036086776644926e-07
377,380,299.7690333263972,80,3.7471129165799653,OK,,13.90739130944136,quadrant,3.094554595015824e-07
378,384,289.7839851882421,80,3.6222998148530268,OK,,8.27327454084949,quadrant,5.098245146243443e-07
378,380,295.6649224791675,80,3.6958115309895936,OK,,13.992156428314166,quadrant,3.7994241926468487e-07
379,384,289.7839851882421,80,3.6222998148530268,OK,,8.27327454084949,quadrant,5.098245146243443e-07
379,380,295.6649224791675,80,3.6958115309895936,OK,,13.992156428314166,quadrant,3.7994241926468487e-07
380,383,290.91888492335204,80,3.6364860615419006,OK,,11.764136616171216,quadrant,4.817000371596081e-07
380,382,293.4120778017001,80,3.667650972521251,OK,,23.60425827839072,quadrant,4.2524350035237815e-07
380,384,296.8972770185083,80,3.711215962731354,OK,,15.016525150004977,quadrant,3.5723791415507447e-07
380,398,297.312001270062,80,3.716400015875775,OK,,20.663461972882292,quadrant,3.499064291460416e-07
380,390,300.3050081894519,80,3.7538126023681486,OK,,21.84354697942861,quadrant,3.012725773250137e-07
381,394,283.31069503323243,80,3.5413836879154053,OK,,4.465684479491876,quadrant,7.046710409145844e-07
381,386,283.75526822506123,80,3.5469408528132655,OK,,8.158421969321871,quadrant,6.891799590718608e-07
381,481,296.5224478964159,80,3.7065305987051986,OK,,15.505727251242035,quadrant,3.639962051337326e-07
381,480,300.224379689224,80,3.7528047461153,OK,,9.786407618445962,quadrant,3.024895866210715e-07
382,390,289.0733641690391,80,3.6134170521129887,OK,,14.6589821925782,quadrant,5.282647764147588e-07
383,384,284.87149308582735,80,3.560893663572842,OK,,16.14866111058831,quadrant,6.517696374199878e-07
383,386,288.41187250988287,80,3.605148406373536,OK,,18.256658834796728,quadrant,5.460290674699266e-07
383,398,290.0798844126039,80,3.625998555157549,OK,,14.706286122332834,quadrant,5.023372045086662e-07
385,392,274.6347290919295,80,3.432934113649119,OK,,10.612420208865824,quadrant,1.0873832298530043e-06
385,393,274.6347290919295,80,3.432934113649119,OK,,10.612420208865824,quadrant,1.0873832298530043e-06
385,397,279.69485825726343,80,3.496185728215793,OK,,6.943537059783588,quadrant,8.443127004004145e-07
385,390,293.2540659908208,80,3.66567582488526,OK,,23.081027497486556,quadrant,4.2861648185812027e-07
385,395,298.705943454886,80,3.733824293186075,OK,,11.429201226450397,quadrant,3.26349425337607e-07
386,394,282.180644628597,80,3.5272580578574626,OK,,6.896082287054747,quadrant,7.456330622364655e-07
386,398,284.2425297692874,80,3.5530316221160922,OK,,13.196207359315023,quadrant,6.72592298219788e-07
386,396,285.61012555681435,80,3.5701265694601796,OK,,5.878542064541678,quadrant,6.281377936912543e-07
387,399,277.5384720704719,80,3.4692309008808992,OK,,4.102318070361731,quadrant,9.40434717159007e-07
387,404,285.63797559453735,80,3.570474694931717,OK,,14.28448473991411,quadrant,6.272637193451055e-07
387,388,288.19128369778775,80,3.6023910462223467,OK,,5.702045477665847,quadrant,5.520847969030013e-07
387,397,290.6803065721441,80,3.6335038321518014,OK,,28.52410252778333,quadrant,4.87480606612643e-07
387,400,291.3652419276755,80,3.642065524095944,OK,,21.945366386411852,quadrant,4.710686045191526e-07
388,399,282.5047134660118,80,3.5313089183251476,OK,,5.702437190445599,quadrant,7.336485972569248e-07
388,391,284.29218975706453,80,3.553652371963307,OK,,1.545868777531899,quadrant,6.709243236012982e-07
388,491,286.4232508479357,80,3.5802906355991966,OK,,18.634239497250686,quadrant,6.031122274292472e-07
388,397,288.38708105435376,80,3.604838513179422,OK,,25.30951618376104,quadrant,5.467063299084364e-07
